Year,Ranking,Song,Album,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Kevin,SongID,AlbumID,Artist1ID,Artist2ID,Artist3ID,Artist4ID,Artist5ID,Artist6ID,ApproxGenre,Topic,Music Video,Album Year,Song Length
2023,91,Butterfly Effect,"Love, Heartbreak, & Everything In Between",Tenielle Arts,,,,,,793,https://open.spotify.com/track/4UaY0iNtbczoc5a0PpuppC,https://open.spotify.com/album/478FbS6cYoaEYreO0H4YOx,https://open.spotify.com/artist/0gSAxSvAApQc71cTpoXDFu,,,,,,Country,https://www.youtube.com/watch?v=QJH5Tb--hSQ,https://www.youtube.com/watch?v=QJH5Tb--hSQ,2020,2:28
2023,92,Drops of Jupiter (Tell Me),Drops of Jupiter,Train,,,,,,794,https://open.spotify.com/track/2hKdd3qO7cWr2Jo0Bcs0MA,https://open.spotify.com/album/6j6Zgm7vzAZegr48UppFVT,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,,,,,Alternative,,,2001,4:19
2023,93,These Walls Don't Lie,The Long Distance Runner,Promoe,,,,,,795,https://open.spotify.com/track/2sT4TZ1yf3rPebrmaormeS,https://open.spotify.com/album/0BBeThmghqBD0w7T6a4KEy,https://open.spotify.com/artist/6tbXwhqy3WAFqanusCLvEU,,,,,,Rap,,,2004,4:24
2023,94,Total Eclipse of the Heart,The Very Best of Bonnie Tyler,Bonnie Tyler,,,,,,796,https://open.spotify.com/track/7wuJGgpTNzbUyn26IOY6rj,https://open.spotify.com/album/0VJI3wpebzRyVHq0eZQidb,https://open.spotify.com/artist/0SD4eZCN4Kr0wQk56hCdh2,,,,,,Classic,,,2009,4:27
2023,95,Breakthrough (Single Version),Breakthrough (Single Version),Red Rocks Worship,,,,,,797,https://open.spotify.com/track/1brg1kAHlArqG0J5nztptL,https://open.spotify.com/album/1JwZkLddln0DeqNqeLYj7D,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,https://www.youtube.com/watch?v=U-MF41PQ5o8,https://www.youtube.com/watch?v=OUvLKa_G_98,2020,4:08
2023,96,Joy In The Morning,Joy In The Morning (Horizon Edition),Tauren Wells,Elevation Worship,,,,,798,https://open.spotify.com/track/5m1eBDlvDe8WIkVhnJRA95,https://open.spotify.com/album/4k9NfmigtkDZLHB5MJ04RQ,https://open.spotify.com/artist/3SKza3YPBri1k43LB1Tqy4,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,,,,,Worship,,,2022,8:48
2023,97,Lovebug,A Little Bit Longer,Jonas Brothers,,,,,,799,https://open.spotify.com/track/3F8xLc6T4VvKH7I6wqVAN2,https://open.spotify.com/album/4jcRw4qVurxoZcfIYPKDpz,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,,,,,,Pop,,,2008,3:40
2023,98,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",I Don't Want To Miss A Thing EP,Aerosmith,,,,,,800,https://open.spotify.com/track/5qlJg0Wbj3sslxfwiaRNpq,https://open.spotify.com/album/3fk5Yk62Lekng4NQ89980F,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,,,,,,Rock,,,1998,4:59
2023,99,You Found Me,The Fray,The Fray,,,,,,801,https://open.spotify.com/track/4IoYz8XqqdowINzfRrFnhi,https://open.spotify.com/album/3ibdlhMmbFPMYoWvwHCzI3,https://open.spotify.com/artist/0zOcE3mg9nS6l3yxt1Y0bK,,,,,,Alternative,https://www.youtube.com/watch?v=_tdWkuyFI6c,https://www.youtube.com/watch?v=jFg_8u87zT0,2009,4:01
2023,100,Before You Exit,"love, pain, & retrospect",Before You Exit,,,,,,802,https://open.spotify.com/track/7HqzMHc0P4Q9VHGnodq3UF,https://open.spotify.com/album/3wcVENZJmJZm7tE4zQJfgB,https://open.spotify.com/artist/64NYWpxh4HgzMb1SwCCjMw,,,,,,Pop,,,2019,4:15
2024,1,What is Love,Summer Nights,TWICE,,,,,,803,https://open.spotify.com/track/3zhbXKFjUDw40pTYyCgt1Y,https://open.spotify.com/album/2GKTroaa4ysyhEdvzpvUoM,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2018,3:28
2024,2,Heart Shaker,Merry & Happy,TWICE,,,,,,804,https://open.spotify.com/track/52FCAZn0YEkZfF0BtiAUMW,https://open.spotify.com/album/0R7pj4tnmcoUulrZGPo6nw,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2017,3:06
2024,3,Knock Knock,Twicecoaster: Lane 2,TWICE,,,,,,805,https://open.spotify.com/track/3HWOknOVmd44e1jg4g0Sga,https://open.spotify.com/album/2Mw8oK3aJKmOa9YGWqpN2W,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2017,3:15
2024,4,I CAN'T STOP ME,Eyes Wide Open,TWICE,,,,,,806,https://open.spotify.com/track/37ZtpRBkHcaq6hHy0X98zn,https://open.spotify.com/album/33jypnU7WULxPaVrjj4RXH,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2020,3:25
2024,5,Echo Holy (Live from Littleton),Things of Heaven,Red Rocks Worship,,,,,,807,https://open.spotify.com/track/4dWT0ROQ43GHv0OZRlZwWg,https://open.spotify.com/album/1Q3qc4ujNahlJkwFAE0hOU,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,https://www.youtube.com/watch?v=0JKkSdLBcXw,,2021,5:13
2024,6,What Could've Been,Canyons,Gone West,,,,,,808,https://open.spotify.com/track/42YQlRLrPdejQsdiLAs4uP,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,https://www.youtube.com/watch?v=9YkmNyGEWGM,https://www.youtube.com/watch?v=Vlhy7QPFohY,2020,3:42
2024,7,Trust You Again,Trust You Again,Rolling Hills Worship,Jordan St. Cyr,,,,,809,https://open.spotify.com/track/6S1ba7g7dfOq4h4kWVpJO0,https://open.spotify.com/album/3TqUs0FlzPLDw2f7YhTm2l,https://open.spotify.com/artist/19dCe1rplp2csOVqXF6J0M,https://open.spotify.com/artist/4RbkVdTJEHZEfppvxBD6Il,,,,,Worship,,,2023,5:08
2024,8,TT,Twicecoaster: Lane 2,TWICE,,,,,,810,https://open.spotify.com/track/1dLmduuScyeYONBTKKu3VG,https://open.spotify.com/album/2Mw8oK3aJKmOa9YGWqpN2W,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2017,3:32
2024,9,Echo Holy - Deluxe Edition,Things of Heaven,Red Rocks Worship,,,,,,811,https://open.spotify.com/track/0UIK0nUgnEDOehnepmbPJC,https://open.spotify.com/album/1Q3qc4ujNahlJkwFAE0hOU,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,https://www.youtube.com/watch?v=uAs8rCoutsY,https://www.youtube.com/watch?v=cVxI5AkOIV4,2021,5:12
2024,10,This is Living - Acoustic,This is Living,Hillsong Young & Free,Alexander Pappas,Melodie Wagner,,,,812,https://open.spotify.com/track/4ZdG8OyIV7WfjBReUNLQl0,https://open.spotify.com/album/7h7W5MDYWmSYGSAag53umc,https://open.spotify.com/artist/7m4gF38CPATtHrk5HS42WZ,https://open.spotify.com/artist/5bjQjhv3Zzxo1VoxGcyaHC,https://open.spotify.com/artist/2tTjVo7XSr5urjzuLBftmd,,,,Worship,,,2015,4:24
2024,11,One Lone,abouTZU,TZUYU,,,,,,813,https://open.spotify.com/track/2plBBZYMIyi3ZbqDb8pSxV,https://open.spotify.com/album/0Xj4fXPKV0h6KhGQbUkDvy,https://open.spotify.com/artist/1arCVYXeStgCY2UazBNBLK,,,,,,Kpop,,,2024,3:13
2024,12,Alcohol-Free,Taste of Love,TWICE,,,,,,814,https://open.spotify.com/track/0BTaaKT4RMbs5M73tOHX5Y,https://open.spotify.com/album/00vb6sViDbJLmLLchfbRh4,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2021,3:30
2024,13,Nobody Like You (Live),Nobody Like You (Live),Red Rocks Worship,,,,,,815,https://open.spotify.com/track/3g3OnglwSM3Rij5tIFA1LZ,https://open.spotify.com/album/5SX9vQtcGlUpyJkB3kwry1,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,,,2017,7:22
2024,14,I'm Listening - Live,Breakthrough (Live),Chris McClarney,Hollyn,,,,,816,https://open.spotify.com/track/4H8aHbObTT2BD16ZUZjD5Y,https://open.spotify.com/album/4ROjH1uLP9Qe7FNunpCTZi,https://open.spotify.com/artist/2Zbb4oqupGY4mmskwlygCp,https://open.spotify.com/artist/2E6Nnh7AAOVajEHHRDALav,,,,,Worship,,,2018,4:45
2024,15,Run Away,abouTZU,TZUYU,,,,,,817,https://open.spotify.com/track/2Ti4DCTo6Ag7QvaYex8A8B,https://open.spotify.com/album/0Xj4fXPKV0h6KhGQbUkDvy,https://open.spotify.com/artist/1arCVYXeStgCY2UazBNBLK,,,,,,Kpop,,,2024,3:18
2024,16,Talk that Talk,BETWEEN 1&2,TWICE,,,,,,818,https://open.spotify.com/track/0RDqNCRBGrSegk16Avfzuq,https://open.spotify.com/album/3NZ94nQbqimcu2i71qhc4f,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2022,2:57
2024,17,Something Has to Break,Things of Heaven,Red Rocks Worship,Essential Worship,,,,,819,https://open.spotify.com/track/7n36dqnBLyZlVDHhax0znu,https://open.spotify.com/album/1Q3qc4ujNahlJkwFAE0hOU,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,https://open.spotify.com/artist/5ovBCDCRU118CMxJ1KpAOw,,,,,Worship,,,2021,5:43
2024,18,Ever Be - Live,We Will Not Be Shaken (Live),Bethel Music,kalley,,,,,820,https://open.spotify.com/track/7gbdU7Cuj07lHi0qW0vZcG,https://open.spotify.com/album/2e3CuXNmlLd5d8OoI2naop,https://open.spotify.com/artist/26T4yOaOoFJvUvxR87Y9HO,https://open.spotify.com/artist/1VfUR2Su5Ags5Im3mZGnPo,,,,,Worship,https://www.youtube.com/watch?v=BhasSpSBdEE,https://www.youtube.com/watch?v=BhasSpSBdEE,2015,5:22
2024,19,Realize,Coco,Colbie Caillat,,,,,,821,https://open.spotify.com/track/5OGkKx8jP0A5KSULEc6XYZ,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,,,,,,Pop,,,2007,4:04
2024,20,Pit-a-Pat,Twicecoaster: Lane 2,TWICE,,,,,,822,https://open.spotify.com/track/2ecHLvstCWxgg8Ae0YBLNT,https://open.spotify.com/album/2Mw8oK3aJKmOa9YGWqpN2W,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2017,3:27
2024,21,Echo Holy - In Studio,Echo Holy (In Studio),Red Rocks Worship,,,,,,823,https://open.spotify.com/track/2OhnLpvox9a6zELiP3HZ9c,https://open.spotify.com/album/3H6l6EZ2HVq7VK2creHKuI,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,https://www.youtube.com/watch?v=WEZ9Q-yveIw,https://www.youtube.com/watch?v=LVItN1g9dac,2021,3:17
2024,22,That Summer,The Long Way Home,Alex Mather,,,,,,824,https://open.spotify.com/track/3Z2N5YdNygpcn1SbjMyImY,https://open.spotify.com/album/6flZe9WaoJjVOF6ZS9824w,https://open.spotify.com/artist/5MtAaF6q3qHVfXfoUdBokw,,,,,,Country,,,2023,3:03
2024,23,Take You At Your Word (with Benjamin William Hastings) - Live,God Is Good! (Live),Cody Carnes,Benjamin William Hastings,,,,,825,https://open.spotify.com/track/7k6FvX8WhPoYDHMl4QCavz,https://open.spotify.com/album/4qZwzswmv5lNwLftPcVNBH,https://open.spotify.com/artist/7apN8bBgl19E0Ona9pvPq0,https://open.spotify.com/artist/6CK4CBL0n07VdVZmfh40nm,,,,,Worship,,,2022,5:16
2024,24,LALALA,YES or YES,TWICE,,,,,,826,https://open.spotify.com/track/5xEj3pIRalSDvwrvVksmBy,https://open.spotify.com/album/25VunQEW0x2W6ALND2Mh4g,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2018,3:06
2024,25,Echo Holy - The Other Side,Things of Heaven: The Other Side,Red Rocks Worship,,,,,,827,https://open.spotify.com/track/2nMGMSNaxVXz3bct1hEcV3,https://open.spotify.com/album/6yhXDXMVJEoqROmklsDauO,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,https://www.youtube.com/watch?v=naEqXCJdjfk,,2022,3:58
2024,26,Closer,For The Sake of the World,Bethel Music,Steffany Gretzinger,,,,,828,https://open.spotify.com/track/7xsirhcgFWOnItsGuBfrv9,https://open.spotify.com/album/4cYPV8aF3JL4AKdbJeFZ86,https://open.spotify.com/artist/26T4yOaOoFJvUvxR87Y9HO,https://open.spotify.com/artist/2akNRvGNB400IDDUMr1PHW,,,,,Worship,https://www.youtube.com/watch?v=ONRqyW-qoIE,https://www.youtube.com/watch?v=jas8siNG3Bo,2012,6:53
2024,27,What If I Never Get Over You,Ocean,Lady A,,,,,,829,https://open.spotify.com/track/0qkdE1C0ufnUISKwhg8Wh6,https://open.spotify.com/album/2Ni5tXmyXPTG4jeQxvSqjv,https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA,,,,,,Country,,,2019,3:26
2024,28,FANCY,FANCY YOU,TWICE,,,,,,830,https://open.spotify.com/track/2qQpFbqqkLOGySgNK8wBXt,https://open.spotify.com/album/3aLpWFejbsdyafODLXRqwF,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2019,3:33
2024,29,I Don't Want to Be,Chariot,Gavin DeGraw,,,,,,831,https://open.spotify.com/track/4vl2zwXsTmAxgu9iY0g6UK,https://open.spotify.com/album/5YTn3PFD7mrjhucfeafJE7,https://open.spotify.com/artist/5DYAABs8rkY9VhwtENoQCz,,,,,,Alternative,https://www.youtube.com/watch?v=-mgUP7cbStY,https://www.youtube.com/watch?v=8gFCW3PHBws,2003,3:37
2024,30,Enough,"The Work, Vol. I",Elias Dummer,,,,,,832,https://open.spotify.com/track/20GHzOIG9y0mn3yjwv9FT0,https://open.spotify.com/album/0s2eJECLVrND9PFWeiAu6A,https://open.spotify.com/artist/5gGNIhEw4JfZ7AS6tVjJbi,,,,,,Worship,,,2019,5:11
2024,31,Even The Impossible - Studio Version,This Is Your Promise,Mack Brown,,,,,,833,https://open.spotify.com/track/4QbRsEV2B7n7lm2EAWvvz4,https://open.spotify.com/album/0IJldewCSwl9U7VSVrRoTs,https://open.spotify.com/artist/5yCOPpDHEQxwSJJL2LAqLj,,,,,,Worship,,,2020,4:55
2024,32,ONE SPARK,With YOU-th,TWICE,,,,,,834,https://open.spotify.com/track/7cIn67LEvk16v6komC8znS,https://open.spotify.com/album/575TQDOQqc0MAheeEeKWUR,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2024,3:03
2024,33,7 Summers,7 Summers,Morgan Wallen,,,,,,835,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,https://open.spotify.com/album/5K2OOaiQ2nRZjp5S5ghasO,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,https://www.youtube.com/watch?v=H8t7J-9N948,https://www.youtube.com/watch?v=Db_mZ_2gtLg,2020,3:30
2024,34,Monday Morning Faith - Acoustic,Heart Cry (Acoustic),SEU Worship,Chelsea Plank,,,,,836,https://open.spotify.com/track/2V7ozI3jvpPyLVxnvSac3z,https://open.spotify.com/album/4u5miLlJ3i9y6mOgoE2HWi,https://open.spotify.com/artist/7M7UXUwtz3Wb25PVS8dwHs,https://open.spotify.com/artist/2rZyX9csPrIfGn1E7iSF7y,,,,,Worship,https://www.youtube.com/watch?v=eHhFYTrXvtA,https://www.youtube.com/watch?v=47FSYaayn0o,2023,5:38
2024,35,What I Really Need,What I Really Need,Bryan Fowler,,,,,,837,https://open.spotify.com/track/5NIGEGmM3sikyFrT1cb1xz,https://open.spotify.com/album/5dCRZrHxTBq00EDOgoNuts,https://open.spotify.com/artist/73tMHfGoCsakZYN5lMUWSc,,,,,,Worship,,,2023,3:38
2024,36,SAY YOU LOVE ME,"The year of ""YES""",TWICE,,,,,,838,https://open.spotify.com/track/0jDOXqTgGkkccDpsLGRWth,https://open.spotify.com/album/0pzmyJftuTK7i4HLjnfq1n,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2018,3:32
2024,37,Found,I'll Be the Branches,Chris Renzema,,,,,,839,https://open.spotify.com/track/7CiqKJPihJReufd4QR0IV3,https://open.spotify.com/album/2fjhKsrzIqkviNxFvvV62l,https://open.spotify.com/artist/2hIvOHaLTl9XCyCbNPwYzT,,,,,,Worship,,,2018,3:51
2024,38,I Can't (feat. Old Dominion),Supernova (Deluxe),Caitlyn Smith,Old Dominion,,,,,840,https://open.spotify.com/track/2YoOaGlM2zGpYBanN3AxrV,https://open.spotify.com/album/7EVVjcblXEwmzOUFSIdExn,https://open.spotify.com/artist/3uikSah4dwqwuk0EidFI4R,https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i,,,,,Alternative,,,2020,3:30
2024,39,Overwhelmed,Love Come To Life: The Redeemed Version,Big Daddy Weave,,,,,,841,https://open.spotify.com/track/4JUgEg8FMfbJNY0DQaXbiV,https://open.spotify.com/album/5P2EQTgQ6BpQOjyoBxm15i,https://open.spotify.com/artist/4SsMf4SjhOlSqEitcprgBt,,,,,,Worship,,,2014,5:29
2024,40,Feel Special,Feel Special,TWICE,,,,,,842,https://open.spotify.com/track/3Hz3tTQwOdM6XkA0ALB2G9,https://open.spotify.com/album/3NQBPabmRm3LzVcmtkTLfo,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2019,3:26
2024,41,Breakthrough (Single Version),Breakthrough (Single Version),Red Rocks Worship,,,,,,843,https://open.spotify.com/track/1brg1kAHlArqG0J5nztptL,https://open.spotify.com/album/1JwZkLddln0DeqNqeLYj7D,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,https://www.youtube.com/watch?v=U-MF41PQ5o8,https://www.youtube.com/watch?v=OUvLKa_G_98,2020,4:08
2024,42,Fierce - Studio Version,Fierce (Studio Version),Jesus Culture,Chris Quilala,,,,,844,https://open.spotify.com/track/35jVid0Qi789ypoem4KMrs,https://open.spotify.com/album/5KLi1WXy0wZdtGYVkujZkW,https://open.spotify.com/artist/0Onvkz1Nbs4wHXXUwOIGk8,https://open.spotify.com/artist/45HXIkMqrQerbaPuw6FgKD,,,,,Worship,,,2016,3:42
2024,43,Tell Your Mom,First Goodbye,Georgia Webster,,,,,,845,https://open.spotify.com/track/4z6ejAW2WioIBVVAFCl0eK,https://open.spotify.com/album/1TGvUDIdFBHxTIuVwO4s4p,https://open.spotify.com/artist/0SBVbPO2gePQlaDiIfaKDl,,,,,,Pop,,,2021,3:01
2024,44,GOT THE THRILLS,READY TO BE,TWICE,,,,,,846,https://open.spotify.com/track/1RVsbqAP1WFFXPiBXQYIah,https://open.spotify.com/album/7hzP5i7StxYG4StECA0rrJ,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2023,2:53
2024,45,Last Night,3 Songs At A Time Sampler,Morgan Wallen,,,,,,847,https://open.spotify.com/track/59uQI0PADDKeE6UZDTJEe8,https://open.spotify.com/album/7fOmdhRrRohTzToL617xkk,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2023,2:43
2024,46,Kiss Me Slowly,The Way It Was,Parachute,,,,,,848,https://open.spotify.com/track/72R0X0h8YaxYNpegeoOl0M,https://open.spotify.com/album/7drIw3eAGaFbqjAQe9EMYF,https://open.spotify.com/artist/2PCUhxD40qlMqsKHjTZD2e,,,,,,Love,,,2011,3:55
2024,47,Maybe In Another Life,High,Caitlyn Smith,,,,,,849,https://open.spotify.com/track/69meckPoEWAVOUXjkp5ShS,https://open.spotify.com/album/3xqwpX5JdCFwVTsGRBu3sB,https://open.spotify.com/artist/3uikSah4dwqwuk0EidFI4R,,,,,,Alternative,,,2022,4:07
2024,48,STUCK,Summer Nights,TWICE,,,,,,850,https://open.spotify.com/track/3HSvFO7qyTaJXFTMeLhbkk,https://open.spotify.com/album/2GKTroaa4ysyhEdvzpvUoM,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2018,3:35
2024,49,Can't Nobody,Can't Nobody,Mackenzie Carpenter,,,,,,851,https://open.spotify.com/track/3QjMxiTf0OBM729FA0AqZy,https://open.spotify.com/album/29N9gvVvR2wiXR1hJR7M9R,https://open.spotify.com/artist/1gYlQ5LjfQz9QPaCApCsDZ,,,,,,Country,,,2022,3:23
2024,50,I Will Come To You,Middle Of Nowhere,Hanson,,,,,,852,https://open.spotify.com/track/6ZIuoDs3i1KjKurJf9miSs,https://open.spotify.com/album/3StpQT9Qd87FSeWeQAdg1h,https://open.spotify.com/artist/0SdiiPkr02EUdekHZJkt58,,,,,,Pop,,,1997,4:11
2024,51,Another In The Fire - Live,People (Live),Hillsong UNITED,Chris Davenport,Joel Houston,,,,853,https://open.spotify.com/track/5PmHmU5AaBy9ld3bdQkD96,https://open.spotify.com/album/5tLfBSUv5KGNNOqbyKo1rD,https://open.spotify.com/artist/74cb3MG0x0BOnYNW1uXYnM,https://open.spotify.com/artist/6Lu7A9Om0rGL9dgzDLR1ed,https://open.spotify.com/artist/4VJSN1kOmlYi5A6FEmGu64,,,,Worship,,,2019,6:33
2024,52,I GOT YOU,I GOT YOU,TWICE,,,,,,854,https://open.spotify.com/track/35dhwUoJNlxrPyEIJkfDnx,https://open.spotify.com/album/6RZHj6L3NqrvcKeiBHQbjL,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2024,2:53
2024,53,Give Me Faith,Kingdom Come,Elevation Worship,,,,,,855,https://open.spotify.com/track/0Iahiy5y1VEmuwTFb65tG8,https://open.spotify.com/album/1wnfwokJAwNET0FZ4X2KCH,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,,,,,,Worship,https://www.youtube.com/watch?v=MmSnf9AsQYc,https://www.youtube.com/watch?v=MmSnf9AsQYc,2010,4:54
2024,54,Yesterday's Song,Yesterday's Song,Hunter Hayes,,,,,,856,https://open.spotify.com/track/5qTjvpagQB3YZ3hmZWsv45,https://open.spotify.com/album/6HtHSmeow7AJZGEYpEbFL0,https://open.spotify.com/artist/7H6dkUChT5EoOQtUVMg4cN,,,,,,Country,,,2016,3:43
2024,55,"I Thank God (feat. Dante Bowe, Maryanne Joshua George & Aaron Moses)",Move Your Heart,Maverick City Music,UPPERROOM,Dante Bowe,Maryanne J. George,Aaron Moses,,857,https://open.spotify.com/track/3IBHk8pwBYyzlKYGVmoWQt,https://open.spotify.com/album/5cqTGnTR7shuPCA2FqyFtR,https://open.spotify.com/artist/58r1rB5t3VF5X6yXGPequV,https://open.spotify.com/artist/107CG0UhUl9GJnPwF83N63,https://open.spotify.com/artist/60JjUCBeLsuJ95WFvqFiFz,https://open.spotify.com/artist/4nMPNmeygaudrlnaoEjpf3,https://open.spotify.com/artist/4QzrhxZWtXfuW6rZATPTE7,,Worship,,,2021,7:45
2024,56,YOU GET ME,With YOU-th,TWICE,,,,,,858,https://open.spotify.com/track/366HAwk1KLvWOwf1tml3jA,https://open.spotify.com/album/575TQDOQqc0MAheeEeKWUR,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2024,2:33
2024,57,Greater Still,Song Sessions,Brandon Lake,Essential Worship,,,,,859,https://open.spotify.com/track/3Nc02SZ7F6rfKqaKcDKdvG,https://open.spotify.com/album/6Pcj97L9NRjFHZf5cHuShI,https://open.spotify.com/artist/1bdnGJxkbIIys5Jhk1T74v,https://open.spotify.com/artist/5ovBCDCRU118CMxJ1KpAOw,,,,,Worship,,,2022,4:52
2024,58,sometimes - live in new york,brent (live in new york),Chelsea Cutler,,,,,,860,https://open.spotify.com/track/7xmN807iafZqBvipkPuZiU,https://open.spotify.com/album/7arjcTD436usuIcRA7tRqc,https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp,,,,,,Alternative,,,2019,4:32
2024,59,Good Plans - Live,Ascend,Red Rocks Worship,,,,,,861,https://open.spotify.com/track/0RMsEs9P5P91Z19Wv37Rvp,https://open.spotify.com/album/5l2mPzW2yGGsQNmYZiUaoB,https://open.spotify.com/artist/48AVv3cw03WdSB5b4qmNCr,,,,,,Worship,,,2023,5:46
2024,60,Likey,Merry & Happy,TWICE,,,,,,862,https://open.spotify.com/track/7MXzQjonTIslNqRpm7ouIK,https://open.spotify.com/album/0R7pj4tnmcoUulrZGPo6nw,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2017,3:27
2024,61,What I Really Need - Radio Version,What I Really Need (Radio Version),Bryan Fowler,,,,,,863,https://open.spotify.com/track/1LHAJIJNS1UpJXVsfZGiZX,https://open.spotify.com/album/4LnVu5Iiu7yb8X240Xw9Pj,https://open.spotify.com/artist/73tMHfGoCsakZYN5lMUWSc,,,,,,Worship,,,2023,3:55
2024,62,Maker of the Heavens,Heaven,Mosaic MSC,,,,,,864,https://open.spotify.com/track/5vnwBJxMnwGPPG2U3tToJc,https://open.spotify.com/album/5Q11hlTmOZedl8pEKT4Cbg,https://open.spotify.com/artist/4hAridhpYF50cbO6o7jB3b,,,,,,Worship,https://www.youtube.com/watch?v=pYUpgf3QNkY,https://www.youtube.com/watch?v=1T5IuDPEI2I,2018,4:13
2024,63,Not Sayin',Chapter 1: Things We're Not Saying,Georgia Webster,,,,,,865,https://open.spotify.com/track/4HPKWWDhuAUIzBX7NXyMNC,https://open.spotify.com/album/1WbnYN5xJRoNCPMQ2Ne0xn,https://open.spotify.com/artist/0SBVbPO2gePQlaDiIfaKDl,,,,,,Pop,,,2022,3:03
2024,64,YES or YES,YES or YES,TWICE,,,,,,866,https://open.spotify.com/track/26OVhEqFDQH0Ij77QtmGP9,https://open.spotify.com/album/25VunQEW0x2W6ALND2Mh4g,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,,,,,,Kpop,,,2018,3:57
2024,65,One Of Them Girls,Hey World,Lee Brice,,,,,,867,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,https://open.spotify.com/album/7zhKZcqIJkkeqrswshd15r,https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,,,,,,Country,,,2020,3:08
2024,66,Even If,Lifer,MercyMe,,,,,,868,https://open.spotify.com/track/1zNkDuAsIpMf9vAMxeZ8Ih,https://open.spotify.com/album/3KVlZJCLMdeU43OwSU0Hac,https://open.spotify.com/artist/6APm8EjxOHSYM5B4i3vT3q,,,,,,Worship,https://www.youtube.com/watch?v=gEKc2dNEFVY,https://www.youtube.com/watch?v=B6fA35Ved-Y,2017,4:15
2024,67,Lately,High & Low,Caitlyn Smith,,,,,,869,https://open.spotify.com/track/2TmhGoQFEc0Pr43v9Ub9Rd,https://open.spotify.com/album/3aHniWCq391zmVHUc7zBew,https://open.spotify.com/artist/3uikSah4dwqwuk0EidFI4R,,,,,,Alternative,,,2023,3:27
